title,label
Kate Middleton Calls Off Third Pregnancy Plans: Prince William An Absentee Father?,0
Taylor Swift Suffered Bullying in School,0
CONFIRMED: Brad Pitt and Jennifer Aniston - 'They're back on!',0
"Let's pay attention to kids who are not going to college, which ends up being about 60 percent of the kids... and get them trained for the jobs that are there. Because, you know, there are auto mechanic jobs paying $50,000, $60,000 that they can't get filled. There are airline mechanic jobs paying a lot of money that can't get filled."" Remarks at AFSCME forum 6/19/2007	economy	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	
8193.json	false	I am every year the No.1 pick of all of the law enforcement agencies within Texas.	candidates-biography,crime,criminal-justice	david-dewhurst	Lieutenant governor	Texas	republican	8	8	10	5	5	a telephone call to the Allen, Texas, police department.
9929.json	half-true	The U.S. State Department has ordered 160,000 Hazmat suits for Ebola, prompting concerns that the federal government is anticipating the rapid spread of the virus.	ebola,foreign-policy,public-health,science	blog-posting			none	7	19	3	5	44	a post on InfoWars.com
4403.json	half-true	Republicans fought to protect tax loopholes for corporations that send our jobs overseas.	corporations,jobs,taxes,trade,workers	service-employees-international-union-committee-po		Washington, D.C.	newsmaker	1	1	2	0	0	a political mailing
10062.json	false	We were told there would never be a case of Ebola in the United States.	ebola,health-care,military,public-health,public-safety	john-mccain	U.S. senator	Arizona	republican	31	39	31	37	8	comments on CNN's ""State of the Union",1
Brad Pitt and George Clooney's friendship wasn't destroyed by Angeline Jolie despite claims,0
"Says Lloyd Doggett voted for the health care, stimulus and cap-and-trade bills.",1
Jessica Simpson Is Pregnant Again — Report,0
"Says 10 days after Hurricane Katrina, this chamber passed two separate bills amounting to $60 billion. It has been nearly two months since we had Superstorm Sandy, and nothing has passed.",1
Blake Shelton Loves How Gwen Stefani Kisses Him — It’s What ‘Locked Him In’,0
Caitlyn Jenner is planning a NUDE photo shoot,0
VP Mike Pence just left an NFL game early to protest a protest he doesn't seem to understand,0
Everything We Know About Justin Bieber and Hailey Baldwin's Wedding,0
Gwen Stefani Top Of 2017  Expecting Twins With Blake Shelton,0
Gwen Stefani Pregnant With Blake Shelton’s Baby? Why Friends Think She’s Got A Secret,0
#Dakota Johnson,0
Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.,1
Kendall Jenner Has a 'Really Special Connection' with Niece Stormi: She's 'So Comfortable with Me',0
Congressman Pence Discusses House Republican Energy Bill on MSNBC's Morning Joe,1
Tinashe Slammed For Saying Black Community Won't 'Fully Accept' Her Over Light Skin,0
Mariah Carey Reportedly Proposed To BF Bryan Tanaka With Super Romantic Song: Wedding Plans Revealed,0
Health care reform will not affect veterans' benefits.,1
Tom Cruise Hired Dating Coach?,0
"In South Florida, weve had nine inches of sea-level rise since the 1920s.",1
Howard Stern grills Jake Gyllenhaal on his Taylor Swift romance,0
Madonna allowed to adopt four-year-old twin girls from Malawi who lost mother,0
"Justin Timberlake NOT Making Secret Calls To Britney Spears, Despite Report",0
Jennifer Aniston and Justin Theroux tried to fix marriage,0
Hugh Jackman Plans To Get Fat Now That He’s Done Playing Wolverine,0
The Bachelorette: Becca 'Frustrated' That Tia Still Has Feelings for Colton,0
Trump lashes out at ‘so-called judge’ who temporarily blocked travel ban,0
Spending of government money is 17 percent less than it was a decade ago.,1
Several elected state officials have opened their homes to children in need of loving families.,1
"If youre a Mexican, you get sent back. ... But if youre from a noncontiguous country like the Central American countries then you can stay in the United States.",1
"Charlie Crist broke the quarter ""record for fundraising in a U.S. Senate race in Florida.""",1
Brad Pitt to quit acting in three years,0
Weird marriage rules Tom Cruise imposed on Katie Holmes: 'Silence during labour' and 'no public dating' after their split,0
Rihanna stokes pregnancy rumours at Grammys 2018 after party,0
Is Liam Hemsworth Mad At Miley Cyrus For Texting Nick Jonas?,0
The CNN Democratic presidential debate in Texas,1
The Arena - Politico's daily debate with policymakers and opinion shapers,1
WATCH: Jimmy Kimmel Reveals Details of His Son's Heart Surgery Video,0
Jennifer Lopez and Alex Rodriguez Won't Be Tying the Knot Anytime Soon,0
Scott Disick Pinches Sofia Richie’s Butt As She Giggles During Date 3 Weeks After Cheating Rumors,0
What Is Sandra Bullock's Net Worth?,0
Meghan Markle's secret boyfriend Steve Lepore,0
"Ben Affleck spotted out with mystery blonde woman, what is going on? (updates)",0
Morgan Freeman Narrates One of Hillary Clinton’s Closing Campaign Ads,0
Kate Middleton’s wedding surprise for Meghan Markle,0
Kim Kardashian & Kanye West Divorcing After Surrogate Baby Born? Why $1B Marriage Is Reportedly Over,0
Nina Dobrev and Orlando Bloom Are Just ‘Friends’,0
"Emma Stone, Justin Theroux Caught Showing PDA? #emmastone #emmastoneofficial #emmastones #emmastonearmy #emmastoneandandrewgarfield #e…",0
Brad Pitt Not Confident Work,0
"Jennifer Aniston Is Living Her Life, Dating Two (2) Dudes",0
"He (Kirk) did violate Pentagon rules, twice actually, for improperly mingling politics with his military service.",1
Tom Cruise Daniel Craig Action Hero,0
Drake Bella Hadid Secretly Dating,0
What Is Sandra Bullock's Net Worth?,0
Paulina Rubio is Collaborating With Selena Gomez & DJ Snake on Forthcoming Album,0
We cut our deficits by more than half.,1
Jennifer Lopez Snubbed Vanessa Hudgens On ‘ Second Act ’ Set ,0
Expanding Opportunity — #KempForum16 – Paul Ryan – Medium,1
Nina and ian dating 2012,0
HollywoodLife FlipFlops On Liam Payne Marrying Cheryl Cole,0
'Pregnant' Margot Robbie 'expecting child' with Tom Ackerley,0
Kate Hudson Net Worth,0
Watch The Gong Show TV Show,0
Brangelina: The Untold Story of Brad Pitt and Angelina Jolie: Ian Halperin: 9780981239668: Amazon.com: Books,0
Meghan Markle's Brother Blasts Her in Interview,0
Kris Jenner Says Kylie Jenner Is ‘So Dedicated’ as a Mom to 3-Month-Old Stormi,0
"For more than 30 years after World War II, there was a steady reduction in U.S. debt as a percentage of gross domestic product.",1
Surrogate Mother Compensation,0
Are Mariah Carey & Joe Jonas Feuding?,0
SECRET VIDEO: Romney Tells Millionaire Donors What He REALLY Thinks of Obama Voters,1
President Obama has broken his pledge to the American people to be transparent throughout (health care reform negotiations).,1
President Obama's proposed 'spending freeze' will only reduce the $42 trillion in government spending proposed between 2011 and 2020 by little more than one-half of 1 percent.,1
Tom Cruise’s Scientology wife search? Reports have long named Scarlett Johannson as a target,0
"(Obama) did accept donations from lobbyists and PACs and he spent money in this campaign from that, through his political action committee.",1
Kendall Jenner’s Instagram Comment About Scott Disick & Sofia Richie Is So Shady,0
"""On and On""",1
‘Bachelor’ Chris Soules arrested after deadly crash that killed Iowa farmer,0
A Complete Timeline of Brad Pitt and Jennifer Aniston's Relationship,0
Jennifer Lawrence slammed for hurricane jab at Donald Trump,0
Julia Roberts joins Instagram with a simple message of love,0
U.S. Senate: U.S. Senate Roll Call Votes 110th Congress,1
Supreme Court 15 times over the last 120 years has said marriage is a fundamental right and never said it had to be between a man and a woman.,1
Harry Styles Did Not “Shade” Taylor Swift With “Girl Crush” Performance,0
Liam Payne And Singer Cheryl Cole Split After Over Two Years Together,0
Digital Diva! Inside Caitlyn Jenner’s Secret Cyber Hookups,0
The Biggest Celebrity Feuds of 2017,0
Chris Pratt Gets Real About His Divorce From Anna Faris: 'It's Not Ideal',0
Says Marco Rubio voted against the bipartisan Violence Against Women Act.,1
Gwen Stefani Forced to Skip Vegas Performance After Rupturing Her Eardrum,0
"Says the House Rules Committee is the only panel, other than the Intelligence and Ethics committees, not able to telecast proceedings in its main hearing room.",1
"‘Deadpool': Brianna Hildebrand on Negasonic Teenage Warhead, Ryan Reynolds, and More",0
Paula Abdul’s Injury Sparks Eating Disorder Relapse Worries!,0
Is Lindsay Lohan opening a second club in Greece?,0
Ellen DeGeneres Divorce Reports Forgotten After Gushing Over ‘Beautiful’ Wife Portia de Rossi: Marriage Salvaged For Time Being?,0
Charlie Sheen Settles Lawsuit Against National Enquirer Over Corey Haim Rape Report,0
J-Lo: 'No pressure' on A-Rod to propose,0
Watch the 2018 Grammys Live Stream Online – Variety,0
Robert Pattinson Dishes on Western Comedy ‘Damsel’ As He Says He Would “Definitely” Return To Franchise-Land,0
"President Trump Attacks 'Lunatic,' 'No-Talent,' 'Dumbest Person' in TV",0
"Iggy Azalea Sued for Failing to Pay $300,000 Credit Card Debt",0
Kim Kardashian's Men: A Timeline,0
Kourtney Kardashian blasts pregnant sister Khloé in new ep of 'KUWTK',0
Don’t Be Fooled: Mariah Carey And Nick Cannon Played Nice For Cameras But Beef Boils At Kids Choice Awards,0
Selena Gomez Eager For ‘Explosive’ Reunion With The Weeknd After Tough Time Apart,0
Fans react:Tiger Woods’ arrested for DUI,0
Fergie Jealous Of Josh Duhamel Working With Olivia Munn ,0
"Sean Spicer Says 'SNL' Went ""Over the Line"" in First Post-Resignation Interview on 'Hannity'",0
Brad Pitt 'has the keys' to new girlfriend MIT Professor Neri Oxman's apartment,0
"Move Over, Kris Jenner! Kim Kardashian Takes Over as Kylie, Khloe, Kourtney & Kendall's Manager While Their Mom Is Sick on Kardashians",0
Blake Shelton Jokes Gwen Stefani ‘Gave Birth To Twins Yesterday’ [Video],0
foreign policy speech,1
Purim Spiel: Gal Gadot slated to play Queen Esther,0
"Kelly Ripa, Ryan Seacrest Feuding After “Honeymoon’s Over”?",0
Mel B and Estranged Husband Stephen Belafonte Settle Domestic Violence Claims in Divorce: Report,0
Justin Bieber’s tour cancellation: ‘I want to be sustainable’,0
Kim On Crumbling Marriage To Kanye: ‘We Did Absolutely Nothing’ For Our Anniversary,0
The marijuana that kids are smoking today is not the same as the marijuana that Jeb Bush smoked 40 years ago.,1
"A-listers flew eyebrow artist 7,500 miles to do their brows for the Oscars",0
Anne Hathaway’s love-hate-redemption publicity cycle is a familiar (and sexist) one,0
Amy Schumer Clarifies Those Pregnancy Rumors With a Cocktail in Hand,0
Recognizing The Potential And Perils Of A 'Limitless' Mind,0
Fourteen million Americans mortgages are greater than the value of their homes.,1
Remarks by the President at the Associated Press Luncheon,1
CONFIRMED: Brad Pitt and Jennifer Aniston - 'They're back on!',0
Brad Pitt hits back at Angelina Jolie over child support jab,0
Royal Mess: Princess Eugenie Wants To Ban Kate Middleton From Her Upcoming Wedding!,0
Says Obama has flip-flopped on public campaign financing.,1
Brad Pitt and Jennifer Aniston 'busted' over Aspen reunion,0
"George Clooney, Amal Clooney NOT Headed For Split, Despite Report",0
"Again today (Ahmadinejad) made light of 9/11, and said that he's not even sure it happened and that people actually died.",1
Justin Bieber Would Gladly Give A Kidney To Selena: He Think’s The Weeknd’s Song Is Petty,0
"Electric utility FirstEnergys annual revenues are greater than the GDP of Haiti, Kyrgyzstan, Iceland, or 15 African nations.",1
Liv Tyler is waiting for fourth child – Celebrity News,0
​Angelina Jolie Is Secretly Dating a Handsome Older Guy,0
"Debunking the week's tabloid stories: April 20, 2018",0
"Kim Kardashian, Kanye West Competing With Beyonce, Jay-Z Over House Size?",0
Angelina Jolie Threatens Brad Pitt: Don’t Bring The Kids Around Jennifer Aniston,0
Has President Obama made racism worse?,0
"Miranda Lambert, Anderson East: A Timeline of Love and Heartbreak",0
Chris Pratt Files for Divorce From Anna Faris,0
Gwen Stefani And Blake Shelton On The Verge Of A Split? She Reportedly Called Off Their Wedding Plans,0
Inside Brad Pitt's Home Visits With His Kids (Exclusive),0
Congress as a whole is less popular than its been since polling was invented.,1
Miley Cyrus and fiance Liam Hemsworth are on the rocks,0
Mariah Carey’s twins steal spotlight at Hollywood Walk of Fame,0
Liev Schreiber hugs Minnie Driver’s sister at Oscars party,0
Sen. Sanders did vote five times against the Brady bill.,1
Kylie Jenner Jenner Kris Life Of Kylie,0
"The national debt ""has gone up by $1,729,000,000 during the Isner v. Mahut match.""",1
"Leonardo DiCaprio seen cozying up to Al Pacino’s step-daughter, Camila Morrone, during the Eminem show at Coachella",0
Obamas comments on capandtrade costs,1
  Jennifer Aniston Moving On Moving On With Jake Gyllenhaal ,0
Says he was known as Veto Corleone for cutting spending as Florida governor.,1
"Tyga Insists His Age Difference With Kylie Jenner Doesn't Matter, Talks Blac Chyna and Not Dealing in Hate",0
Selena’s Hell! Gomez Goes To Rehab As Friends Fear Another Drug Relapse,0
Behati Prinsloo gives Adam Levine a kiss at his star ceremony,0
Were drugs to blame for Erin Moran’s death?,0
Toledo Mayor Mike Bell (once) lost his job as a firefighter because his city ran out of money.,1
Says about 25 Texas cities and 39 states have banned texting while driving.,1
Members of Congress did not have three days to read the bill when the stimulus was rushed into law.,1
Transcript: NPR's Full Interview With Sen. Marco Rubio,1
Trump Rescinds Rules on Bathrooms for Transgender Students,0
Gigi Hadid Is Extremely Jealous Over Sister Bella Booking Major Fashion Gigs!,0
"Alex Rodriguez Getting Cold Feet About Marrying Jennifer Lopez, Says Source",0
Robert Pattinson in new relationship: Report,0
Ellen DeGeneres Portia de Rossi 10th Anniversary Disaster,0
Brad Pitt vows a year of celibacy prompting heartbreak for women across the world,0
"Kim Kardashian Sick Of Prince Harry, Meghan Markle ""Royal Wedding Fever""?",0
Meghan and Harry: Our baby joy,0
"Jennifer Aniston, Justin Theroux Latest Rumors: ‘Friends’ Alum to Pay ‘The Leftovers’ Actor Millions for His Silence?",0
"Cory Booker Not Father Of Mindy Kaling’s Baby, Despite Report",0
Brad Pitt: Why I’m Walking With a Cane,0
McCain tells of a fellow Vietnam POW who was beaten for fashioning an American flag that became an inspirational symbol to fellow POWs.,1
The 2015 Legislature passed the fewest laws in 20 years.,1
"Top Gun 2 cast: Tom Cruise 'begging' this actress to star in the sequel, but her husband opposes?",0
"Under Barack Obama's health care proposal, ""if you've got a health care plan that you like, you can keep it.""",1
"Casey Affleck Talks #MeToo, Harassment Allegations in New Interview",0
Meghan Markle Is Not Having a Maid of Honor — and Here's Why,0
Selena Gomez on Friendship With Jennifer Aniston: She Gives Me Advice,0
"If you are going to kill the families of terrorists, realize that theres something called the Geneva Convention were going to have to pull out of.",1
The 2012 National Survey on Drug Use and Health found that up to half of daily marijuana smokers become addicted -- an estimated 2.7 million people in the U.S.,1
Are Travis Scott And Kylie Jenner Married ,0
"Rep. Paul Ryans budget proposal cuts nothing from Medicare, Social Security or defense in the next two to three years, and in three years, he does not cut one dime from the debt.",1
Browse Congressional Bills,1
Can You Guess How Much a Woman Spends on Makeup in Her Liftetime? (We Were Way Off!),0
Meghan and Harry: Our baby joy,0
"Despite what Donald Trump claims, there werent 15,000 people who turned out in Phoenix to see Trump speak.",1
Kanye West's Holiday Photo with Kim Kardashian and Their Kids Looks More Somber Than Joyful,0
Beyonce Says She’s Demon Possessed. I Agree.,0
"American Media, Inc.",0
"Since 2008, U.S. crude oil output has increased by over 80 percent, an increase of over 4 million barrels a day. That is the fastest increase in U.S. history.",1
Black America’s ‘bleaching syndrome’,0
Says only 18 percent of Portland elementary schools have art instruction compared to 83 percent nationally.,1
Selena Gomez and The Weeknd Are Fighting Over Custody of Their Dog (EXCLUSIVE),0
Polls show that 96 percent of New Jerseyans and 95 percent of gun households in the state support expanding background checks to keep guns away from those who shouldnt have them.,1
Brad Pitt & Co-Star Margot Robbie: Is She Crushing On Him Too? The Truth,0
Trump's assertion left wing protesters just as violent as white supremacists in Charlottesville sets off firestorm,0
All travelers -- even babies -- arriving in the U.S. by air must have a passport.,1
Britney Spears Steals The NYE Show With A Sizzling Performance Of ‘Work B*tch’ — Watch,0
"In two years, Gov. McAuliffe has vetoed more bills that the previous three governors issued in each of their four-year terms.",1
"Angelina Jolie: ‘It’s Strange, I Never Wanted to Have a Baby’",0
Kim Kardashian’s sisters unfollow Kanye West on Twitter as a host of stars also ditch rapper over his support for ‘my brother’ Donald Trump,0
"Kim Kardashian Never Said She And Kanye West ‘Barely Made It’ This Year, Despite ‘OK! Magazine’ Report",0
On deporting illegal immigrants.,1
Inside Jessica Simpson & Eric Johnson's Unexpected Love Story,0
Rihanna Has Been On And Off With Hassan Jameel For Two Years — Surprising Revelations Mean It Is Over For Chris Brown,0
Kylie Jenner ‘Struggling With Pregnancy Food Cravings’ During The Holidays: Why It’s So ‘Challenging’,0
"Meghan Markle, Kate Middleton friendship NOT “exaggerated”",0
‘Mamma Mia! Here We Go Again’ Director Ol Parker on Casting Cher: ‘I Refused to Contemplate Anyone Else’,0
Could Megyn Kelly Replace Savannah Guthrie On 'Today' Show?,0
Meghan Markle's nephew reveals heartache at the family rift that tore them apart,0
"As Florida's CFO, I shut down Krakow's scam and refunded more than $1.2 million to Josephine and other victims of this con man.",1
All the Surprise Songs Taylor Swift Has Performed on Her Reputation Stadium Tour B-Stage (So Far),0
Female First Forum,0
Uber and other ride-share firms are not required to carry auto insurance under Georgia law.,1
Prince Harry Leaving Royal Family For Meghan Markle ,0
"A family of four can make up to $88,000 a year and still get a subsidy for health insurance under the new federal health care law.",1
How much are actors on Saturday Night Live paid per episode?,0
Says Scott Walkers listening sessions are invite-only and excluding the press.,1
"If Democrats Lose, Blame These Guys",1
Says Texas has the 15th largest economy in the world.,1
Debt has almost doubled in Austin under Gov. Perry.,1
U.S. Solar Market Insight Report,1
Kourtney Kardashian Reportedly Pregnant With Baby #4 — Is Ex-BF Younes Bendjima The Dad?,0
By registration fewer than 20 percent of Florida voters are Independents.,1
Are Rihanna & BF Hassan Jameel Talking Marriage & An Ironclad Prenup?,0
Victoria Beckham and James Corden's Carpool Karaoke Has A 'Mannequin' Twist (Video),0
An Open Letter to 'All Barack Channel',1
"Ben Affleck Was on a 'Bender' Before Jennifer Garner Took Him to Rehab, Source Says",0
Iraq is costing each household about $100 a month.,1
"Miranda Lambert and Blake Shelton had an affair, her ex claims",0
The Truth About Brad Pitt and Angelina Jolie's Divorce,0
Meghan Markle Has Easier Ride With Prince Harry’s Royal Family Than Her Own Regarding Future?,0
Jamie Foxx Responds to Katie Holmes Dating Rumors,0
Sixty percent of the auto thefts that we have in (St. Petersburg) are caused by people leaving their keys in the car.,1
Jennifer Lopez Says Her Relationship With Alex Rodriguez 'Is Over' If He Does This One Thing,0
Robert Pattinson Hangs Out with Co-Star Mia Goth in Germany,0
Rihanna Laughing Off Pregnancy Rumors: “She’s Not Even Trying” — Report,0
The federal government is spending 25 percent of our entire economy versus 100 years ago we spent only 2 percent.,1
Rumor Bust! Danny Fujikawa Did Not Dump Pregnant GF Kate Hudson,0
Melania Trump Claims ‘Spooks’ Are Slowly Poisoning Her Husband,0
Kim Kardashian Refuses To Let Taylor Swift ‘Bully’ Kanye West With More Diss Tracks,0
Ciara and Russell Wilson Welcome Sienna Princess,0
Inside Jennifer Aniston and Justin Theroux's $240 Million Empire,0
Robin Wright “Nightmare” On ‘House Of Cards’ Set?,0
Drake Hoping For Marriage & Children — He’s Confident He’ll Find The Right Woman,0
"Brad Pitt’s Hurricane Katrina homes are falling apart, residents say in new report",0
Beyoncé Is Afraid Jay Z Will Cheat Again,0
Obama Demands Investigation into Subprime Loan Discrimination,1
"“Harry Potter” 19 Years Later: Rumors About Cast, Movies Busted By Gossip Cop",0
"Taylor Swift fans think that she's pregnant, but are they body shaming her?",0
"Jennifer Garner, 44, tries hard to act unperturbed when asked if she's pregnant with estranged husband Ben Affleck",0
"Brad Pitt Is ""Begging"" Angelina Jolie to Let Him Spend Christmas With Their Kids (EXCLUSIVE)",0
Angelina Jolie desperate for reconciliation with Pitt–and the feeling’s not mutual,0
Blake Shelton ‘Disappointed’ Luke Bryan Joined ‘American Idol’ Over ‘The Voice’,0
"Sarah Palin ""has had 12 years of elected office experience.""",1
Oscars Red Carpet Live Stream 2018 – Watch Academy Awards PreShow Online,0
Melissa McCarthy On Why She 'Roots For' Online Trolls,0
Khloe Kardashian Reportedly Rushed To Hospital With Pregnancy Complications — Is She Ok?,0
Selena Gomez Regrets Fighting With Justin Bieber After Cheating Claims Surface,0
Everything you need to know about Prince Harry and Meghan Markle's royal wedding,0
Everything Kim Kardashian West Has Said About Baby No. 3,0
Britney Spears Appears Terrified as Man Crashes Stage During Vegas Residency: 'He's Got a Gun?',0
McCain opposed a requirement that the government buy American-made motorcycles. And he said all buy-American provisions were quote 'disgraceful.' ,1
Myanmar dam overflow displaces thousands,0
Back Together? Jennifer Garner & Ben Affleck Caught Getting Super Flirty During Church Visit,0
12 Reasons Kaia Gerber Is the Next Kendall Jenner,0
"This year, Newt Gingrich has raised as much money as Mitt Romney, Tim Pawlenty, Sarah Palin, and Mike Huckabee combined.",1
Brad Pitt and Angelina Jolie divorce: Selena Gomez ‘shamelessly flirted’ with Ptt at Gold Globes,0
Kanye West’s ego is still out of control,0
Nicki Minaj: Why She Thinks Drake Could Have More Than One Secret Love Child,0
George Clooney,0
U.S. taxpayers are being forced to fund Feisal Abdul Raufs trip to the Middle East.,1
Justin Bieber: Hollywood Elites Killed My Unborn Child,0
In Malaysia many of the workers are indentured servants because their passports are taken away when they come into this country and are working in slave-like conditions.,1
A couple of hundred American cities are infested by members of the Mexican cartels.,1
‘The Rock’ Bags $1M to Promote New Film on Social Media,0
Jennifer Aniston's shock news: Pregnant and in hiding,0
Anne Hathaway and Kate Hudson Interview – BRIDE WARS,0
Orlando Bloom Heads to Tokyo for Katy Perry's Tour Launch,0
"Says Joe Biden said Jon Corzine is the smartest guy that I know, in terms of the economy and on finance, I really mean this.",1
Kristen Stewart Steps Out with Stella Maxwell Amid Bogus Rumors About Robert Pattinson,0
HollywoodLife Pits Selena Gomez Against Bella Hadid In Exploitative Bikini Story,0
Atlanta Magazine,0
The full transcript of the third presidential debate,1
The Dallas Cowboys cant put a sticker on their helmets for the 5 police officers who were killed.,1
Tom Hiddleston Still Embarrassed About Taylor Swift: Ignores Fans and Media at Comic-Con,0
Kim Kardashian will not be attending Paris Fashion Week this year,0
The people in Massachusetts like (the state health care plan) by about a 3-1 margin.,1
Angelina Jolie,0
On the Keystone XL pipeline,1
"To give the proposed economic stimulus plan some perspective, ""if you started the day Jesus Christ was born and spent $1 million every day since then, you still wouldnt have spent $1 trillion.""",1
Angelina Jolie's humanitarian efforts in Cambodia revealed,0
Theres no correlation between primary turnout and wins in the fall in the last 11 elections.,1
Jennifer Aniston denies Brad Pitt rumours following her split with Justin Theroux,0
"Michelle Obama is Naked, Topless on the Cover of a Spanish Lifestyle Magazine",0
Mental health provisions related to mass shootings got over 90 votes in the Senate.,1
"Rihanna Is Reportedly ""Hurt"" Over Drake's Obsession With Nicki Minaj!",0
30 Details About Kim Kardashian & Kanye West’s Relationship You May Find Odd,0
Bob Barr has changed his position on the Defense of Marriage Act over the years.,1
"Haters are Shaming Faith Hill and Tim McGraw's for Being ""Too Thin"" In New Photo",0
"Angelina Jolie Getting “Revenge” On Brad Pitt, Jennifer Aniston?",0
Who would have thought Kylie would be the most successful Kardashian?,0
"In his first TV interview as president, Obama said we should talk to Iran.",1
"Selena Gomez Isn’t Worried About Justin Bieber and Hailey Baldwin’s Engagement, So Don’t Worry About Her",0
  Taylor Swift NOT Spending Millions Of Dollars Millions Of Dollars On Boyfriend Joe Alwyn  Despite Report,0
Riley Keough Sold Michael Jackson’s Gifts?,0
Selena Gomez Delivers Emotional First Performance of 'Wolves' at the AMAs -- Watch!,0
Says Newt Gingrich aligned with Nancy Pelosi on global warming.,1
8 Reasons Why Rihanna and Drake Could Be the Next Beyoncé and Jay Z,0
Kris Jenner Wants Paris Jackson To Join ‘Keeping Up With The Kardashians’ Amid Ratings Woes,0
Prince Harry and Meghan Markle’s Wedding Cake Breaks with Centuries of Royal Tradition,0
President Barack Obama in Portsmouth Town Hall,1
Is Vanessa Grimaldi Dumping Nick Viall For ‘Smallville’ Alum Michael Rosenbaum?,0
Star Wars: Episode VIII,0
Jennifer Lawrence and David O. Russell Are Not Dating,0
The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.,1
Prince William and Kate Middleton warn Prince Charles and Camilla to stay away from Prince Louis,0
Are Jennifer Lopez & Alex Rodriguez Getting Married & Having Kids Together? The Truth,0
"In the African-American community today, 68 percent of kids born are born out of wedlock.",1
"After everything, Ben Affleck wishes he could win Jennifer Garner back, new report says",0
INTO: A Digital Magazine for The Modern Queer World,0
Justin Bieber Desperate To Become Friends With Chris Pratt?,0
"When we moved into the White House, we had the lowest net worth of any family since Harry Truman.",1
The World's Most Expensive Celebrity Plastic Surgeries,0
"Unrequited Love? Celine Dion Has a 'Titanic Crush' on David Foster, 'but He Sees Her as a Friend'",0
Selena Gomez ‘jealous of Camila Cabello over Taylor Swift’,0
Says Ohio has 77 job training programs spread across 13 state agencies.,1
Ellen DeGeneres' wife Portia de Rossi makes her cry with 60th birthday gift,0
Everything We Know about Kendall Jenner’s Rumored New Beau Ben Simmons,0
Kylie Jenner Reportedly Turned Down A Proposal From Travis Scott,0
Kylie Jenner’s mystery pregnancy might be the most confusing Kardashian situation ever,0
"Nevada has been recently ranked No. 1 in unemployment, foreclosures, violent crime, personal bankruptcy and divorce.",1
Christine Taylor on Wikinow,0
Harry Reid,1
‘Big Bang’ Backstage Battles Between Kaley & Mayim,0
Jennifer Aniston and Justin Theroux's split gets nasty,0
Will Eminem Run For President In 2020 After Vicious Trump Takedown Rap?,0
Brad Pitt apologises to Jennifer Aniston for leaving her for Angelina Jolie,0
"We could save all the oil that they're talking about getting off drilling, if everybody was just inflating their tires and getting regular tune-ups.",1
Terror Suspects Are Buying Guns - and the FBI Can't Stop Them,1
"Scott Maddox is a ""lobbyist.""",1
Transcripts,1
Did Katie Holmes Call Tom Cruise & Demand He See Suri For The First Time In 4 Years?,0
Kelly Ripa & Ryan Seacrest Get Last Laugh On Megyn Kelly,0
"It used to be the policy of the Republican Party to get rid of the Department of Education. We finally get in charge and a chance to do something, so we double the size of the Department of Education.",1
Kanye West Uses Birthday Call With Khloé to Beg Her to Dump Tristan: Set an Example for Kendall! (EXCLUSIVE),0
Celebrities Slam Donald Trump Over Mika Brzezinski Facelift Tweet,0
 Miley Cyrus Wedding Workouts,0
Simon Cowell will not be returning to 'American Idol',0
"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1
Miley Cyrus Asks Her Dad to Be ‘The Voice’ Advisor,0
Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,1
"Kim Shares Throwback Photo of Kris and Caitlyn After Family Drama, Sending Fans into Overdrive",0
New provisions of the health care law bar the use offlexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs.,1
Wisconsin is below the national average in wage growth and job growth.,1
Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia.,1
Selena Gomez Still Believes She Can Repair Relationship with Mom Mandy: It’s A Process,0
Transcript: Interview with Donald Trump,1
Jennifer Garner and Ben Affleck Expecting Their 4th Child Together Following Surprise Pregnancy Bombshell (EXCLUSIVE),0
To vote in Mexico every eligible Mexican citizen has to have a tamper-proof photo-ID card with a thumbprint and an embossed hologram.,1
Mariah Carey Did NOT Buy LifeSize Doll Of Herself For Bryan Tanaka  Despite Report,0
Outlet Flip Flops On What Camilla Parker Bowles Thinks Of Meghan Markle,0
"Earmark reform? 2009 spending bill contains 9,000 of them",1
Basic Instinct,0
"Says she was the the only Democrat who voted against the Wall Street bailout.""",1
Everything Is Love,0
Strange things about Reese Witherspoon and Jim Toth's marriage,0
"Adam Sandler Confirms Justin Bieber Didn’t Ask For Acting Advice, Says Singer Is ‘Funny As Hell’ [Opinion]",0
Blake Shelton BURNS Luke Bryan for Offering to Officiate His and Gwen’s Potential Wedding,0
Are George & Amal Clooney Pregnant With Baby #3 Less Than A Year After Twins’ Birth?,0
"Maggie Gyllenhaal, Leah Remini Scientology Feud Made Up By Outlet",0
"U.S. considers 3,000 more troops for Afghanistan",1
"Steve Harvey To End Daytime Talk Show, Launch New One With IMG & NBCU",0
Countdown to the Royal Wedding: Why Meghan Markle Could Become the Next Princess Diana,0
The Women of Hollywood Speak Out,0
Lindsay Lohan wants Ben Affleck to help her get Batgirl role,0
